LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
2259,B,4,2,422463.7585796992
6246,E,1,5,793277.0692377089
8271,C,1,3,809938.3945299359
1748,C,4,3,345132.1222302332
4551,C,1,3,724967.4276719716
7400,C,4,3,701306.5465627821
7643,A,2,1,563455.1630749422
9701,A,4,1,873534.9150716392
2823,E,2,5,626667.2286936721
7852,A,3,1,1109200.03952515
8777,E,4,5,1093169.807812225
5232,A,3,1,676160.5238449
7519,A,4,1,722306.6942987484
2777,A,1,1,435132.08252854174
2222,D,3,4,311976.19018850115
8630,C,5,3,1259462.2651230162
2777,D,5,4,601849.4692278295
8490,A,5,1,635310.5402072628
5859,A,3,1,479070.6528634973
9893,D,2,4,1184450.6316411295
9118,E,4,5,1344862.2054450032
3989,C,1,3,532123.5596720624
9343,E,1,5,1327941.4806682046
2325,C,3,3,305033.3034478106
6127,B,5,2,739833.4997444797
9998,C,1,3,838963.1728942083
3722,E,1,5,639633.3810099761
5656,C,2,3,781117.1470399991
2325,B,1,2,215039.24525610494
5133,B,1,2,748248.6612450306
3869,A,4,1,387137.6726137782
2242,B,1,2,312725.96771306044
9539,D,4,4,1529625.8484983717
2831,E,5,5,582366.0490217664
2569,D,2,4,251558.91645519488
8246,D,1,4,861943.8196917927
2918,E,2,5,539601.4244679773
7416,D,2,4,974158.5845858584
4232,D,2,4,557000.9495082226
4758,D,3,4,850520.5563275063
6997,B,4,2,905758.9364951325
3355,E,2,5,473325.42994351825
2824,E,5,5,601836.2722028063
8280,E,1,5,1074994.0637360471
5060,D,2,4,896582.9541318363
6324,B,2,2,555716.3154766381
1404,E,1,5,312335.5449744167
2721,C,5,3,492975.67254275683
6316,E,2,5,820914.1905556251
4845,A,2,1,816900.3796471804
5210,C,5,3,724393.1365438256
1064,E,2,5,313004.5067676184
7382,D,5,4,1169586.655105312
1968,E,2,5,554801.2701056029
1368,B,1,2,159142.82504784822
9424,B,5,2,1078227.604413277
3242,E,1,5,307818.6241630538
6002,D,1,4,482477.56705798086
4083,D,2,4,857472.9760476376
9073,D,5,4,1553989.4546324194
9880,E,3,5,1226012.7075217273
2469,E,1,5,602544.0214398119
5725,A,1,1,329022.32099935296
5259,B,1,2,563254.6509739979
4622,C,2,3,260390.49144851038
1823,C,2,3,366160.52902270964
4431,B,1,2,696354.3336229927
7528,A,2,1,745771.059055367
5151,B,2,2,809883.9462391189
5213,A,2,1,700039.5637820374
8420,A,4,1,702169.9033804085
9989,D,5,4,1161088.4697780318
1779,B,2,2,185687.40451636887
3892,C,4,3,636947.8736781839
6534,E,4,5,865867.8144350118
4306,E,2,5,650426.8262597569
3902,B,4,2,664835.3394663363
4718,E,3,5,649872.1971584617
1021,A,4,1,232843.26978480394
2500,E,5,5,425604.05924740003
4641,A,4,1,360401.08394445444
6212,A,2,1,691691.2960496655
1191,C,1,3,245879.66134822182
9587,E,3,5,844549.9786758941
8174,C,4,3,508691.46873677074
6114,E,3,5,924400.6703990273
5662,A,5,1,979967.0518997009
5326,E,4,5,749854.380288753
5335,C,4,3,371470.195465964
9281,D,3,4,1439027.3653457775
9648,C,4,3,1500449.246077531
6494,D,4,4,737430.1896140958
9536,B,1,2,757522.1757118433
3711,C,3,3,423257.59217313945
8595,E,2,5,1404662.2491557945
7273,D,2,4,774608.5259760042
7284,E,5,5,1075438.7317083841
9817,D,1,4,657578.046693319
4994,C,3,3,552614.0020138683
2678,C,3,3,400764.79636966425
9414,E,1,5,789040.9689932074
1743,C,1,3,178765.2436494697
1462,E,5,5,486347.6689774583
2568,A,2,1,354395.25873171765
2736,D,3,4,415779.18881067634
8903,E,1,5,1025209.4274525389
8002,D,3,4,1295616.9368073281
9856,A,2,1,785918.8985457793
2356,D,3,4,231168.9948664834
2014,E,3,5,419897.79636521003
2054,C,1,3,386251.2970303989
2764,D,1,4,306902.8397235141
7009,D,1,4,662833.9528896962
5458,A,2,1,384666.6828994723
1667,B,4,2,225027.75593733537
4370,C,2,3,734709.5492535362
6976,E,1,5,1181128.3058782993
2394,A,5,1,488759.7531956083
9290,E,3,5,1017117.2789561624
5070,E,3,5,855698.8577969713
7982,D,3,4,1088570.8575123074
9613,A,3,1,588468.0080269296
6599,A,5,1,754858.0634552931
4650,C,1,3,538138.8641443562
4620,B,4,2,375894.53722995246
4190,E,3,5,441545.5232071224
9789,C,4,3,654696.5355639666
1391,C,2,3,288115.1589834745
2075,E,2,5,367466.540870225
3650,D,3,4,512261.4436728045
3384,D,1,4,378285.61397215043
1809,E,5,5,346845.2960017139
9047,A,3,1,693650.7540807376
6501,B,2,2,541541.536007587
7895,D,2,4,1064581.8244752956
2159,B,4,2,433197.24686776224
8574,C,5,3,948295.5187230385
2531,C,3,3,487852.12284266157
6481,E,1,5,724063.3916086964
8548,E,4,5,1018598.4688025374
5976,E,5,5,887841.2898692968
6695,D,4,4,1162575.9444245186
9445,B,1,2,1435014.9377620982
4548,C,2,3,698670.4069546256
7163,B,3,2,1146183.307064524
7671,D,3,4,1134371.1423316165
6264,B,1,2,907247.8427575079
2231,B,3,2,271840.6140709673
3423,E,3,5,566512.212615311
9071,B,4,2,1269458.5014615294
5261,B,1,2,728236.8368528575
3908,B,4,2,560506.3592270999
5712,A,3,1,468531.41037535365
7755,C,5,3,1108872.466433219
4883,C,5,3,669940.7542000834
4515,B,4,2,783764.2720187017
4403,E,2,5,412577.89073168905
5598,E,2,5,1039744.7875526745
6008,E,1,5,896468.1605492642
7222,C,5,3,491530.06453390466
5009,D,5,4,660026.271029492
3735,B,4,2,433931.22679514467
5491,C,3,3,587637.6125951722
9593,E,1,5,1566258.6418125296
1974,C,4,3,302740.44416871923
1223,C,2,3,169230.50795504195
5613,C,3,3,508811.69273214147
7777,E,1,5,1036526.8071845071
9427,D,3,4,1449209.3540915523
5211,A,2,1,629553.5288141277
1225,B,4,2,177114.70544042558
9183,B,4,2,1544064.2392919308
5277,C,5,3,939486.4324731864
2341,D,4,4,412014.1318463952
5036,E,5,5,683806.8857041326
9401,A,4,1,629612.2902584022
4727,A,1,1,805550.1659515902
4928,C,2,3,555102.7908630748
3803,C,3,3,507288.4557084671
7558,E,2,5,1051642.3174810286
1393,E,2,5,122675.06994645666
7839,E,5,5,892009.2285756727
9795,C,5,3,1257826.2388830895
1581,D,1,4,452229.88832066307
1132,C,3,3,299858.4656367674
3838,C,4,3,558227.0271003192
4385,A,4,1,355172.7751253346
4770,E,2,5,969712.2699867511
3268,B,1,2,369627.432537327
1975,E,3,5,195247.2932142279
8605,D,4,4,655223.5634744243
8213,D,2,4,1252723.3030364355
3835,E,1,5,737762.0593741285
3738,E,3,5,356025.86833593104
5134,C,2,3,490901.9383422248
7833,B,2,2,1248031.719955113
9353,C,1,3,817089.5491312793
2909,A,1,1,287208.58859364514
2963,A,1,1,414910.25376337057
6153,D,1,4,475361.34201700083
1966,D,3,4,382816.3563767621
1889,B,1,2,388854.6105960985
4061,D,1,4,683958.2591754395
7461,A,1,1,702638.0738211941
7166,B,3,2,1060711.3238044565
7967,A,4,1,1141804.393287855
9101,E,2,5,814637.7092004208
8379,E,5,5,1086286.3933664209
8280,B,2,2,777170.1991843133
2067,C,3,3,381947.30243929423
5223,D,1,4,712465.0866518442
5607,B,3,2,679112.1443236708
4985,D,4,4,675548.9636172934
4179,A,5,1,303116.3841416249
5538,C,4,3,446721.4494076013
3362,D,1,4,572838.6078127308
3224,E,3,5,618095.1596103497
7371,E,3,5,1115572.7884395334
2726,A,1,1,185404.3359063908
6791,B,1,2,698827.1041003752
9073,D,5,4,837739.6189387634
9458,A,4,1,1276082.7160953553
8013,E,1,5,1470833.698241859
1837,E,1,5,223889.20902815132
5584,E,4,5,509799.4122481316
1686,C,1,3,355574.53554274986
1356,C,5,3,260586.86568835826
5647,E,5,5,999174.3795775652
5418,B,4,2,586098.4802488285
7642,C,2,3,1049583.4407275976
4391,D,5,4,515915.5484999699
5357,C,3,3,350590.89484580315
5879,D,3,4,556913.810608345
6319,C,2,3,985063.618590156
3739,E,5,5,525393.7454795813
5784,D,1,4,781953.7973770625
1877,B,2,2,419871.8449666747
3870,C,1,3,400655.21014759724
1292,C,3,3,370110.75596614013
9728,E,2,5,1248211.3062233296
3686,D,5,4,452886.8951033279
1233,E,3,5,224128.12494499612
3374,D,5,4,459444.819511392
3272,C,1,3,353517.76724096073
1966,C,5,3,343032.3018783021
1889,C,2,3,327817.13323658257
4863,C,1,3,395899.20317816304
7154,A,2,1,767885.0340850187
4400,C,1,3,609708.0755181116
9226,C,2,3,1336824.0857661532
5542,D,3,4,724944.2252113717
4523,C,2,3,696247.9323194644
2763,C,3,3,378725.0031386443
4291,D,4,4,557703.3997091783
3488,C,5,3,523359.9050414622
2558,C,1,3,517320.843248304
5690,E,5,5,958884.6655513501
7121,A,3,1,828253.1248197714
3276,D,3,4,452115.6106346476
5439,E,3,5,516336.1524277235
2103,B,2,2,250394.3836134922
8520,B,5,2,1254782.413509667
6409,A,3,1,733020.7418006199
8869,B,4,2,688506.9434660041
3956,A,3,1,473685.1863385738
8710,B,5,2,776449.0046270327
7017,B,3,2,729142.3124618593
4384,E,3,5,594042.5522660778
1028,B,1,2,204807.4061489258
9897,A,3,1,1370517.8982401262
8756,C,5,3,1303354.9950121744
7948,C,1,3,991113.9106357949
6755,C,1,3,1009016.6274213511
4602,A,3,1,847000.2431987089
6062,A,3,1,649587.1602335345
9071,C,4,3,1447624.7321009904
8244,B,5,2,749772.737167651
7372,C,5,3,1284242.214067883
8105,D,2,4,1300811.574627766
4581,A,2,1,391569.09495457954
3762,D,5,4,516228.39287017856
1572,D,3,4,350917.484298989
8705,A,1,1,682632.3256158535
1614,C,4,3,347709.04469946306
5050,E,3,5,815161.5313934254
1325,D,1,4,228644.922262033
4740,C,5,3,549822.0210936473
1358,E,3,5,404521.2476019147
4777,D,4,4,629601.0241288773
6906,C,2,3,655465.1940914624
2721,D,1,4,445891.9272438101
2349,C,3,3,363254.83321829635
4696,B,4,2,583611.6437628634
4896,B,3,2,404213.58053822664
5260,A,5,1,685347.8879774997
7941,E,1,5,1050130.175108098
4808,D,5,4,660723.3220958817
6246,D,5,4,725813.6230932362
9384,C,2,3,1370730.591015599
4845,E,5,5,768775.4444893731
3577,D,4,4,502037.86639096565
1091,E,1,5,402410.2929279881
5234,E,2,5,561573.0530599487
9672,B,3,2,566756.7648077758
7592,D,5,4,1167706.4299743176
9128,D,3,4,1460684.1526026975
2075,A,2,1,268984.7503910858
3513,E,3,5,800047.9235466116
9168,C,4,3,1315576.8081928964
7861,B,2,2,1143412.2763148074
9990,A,1,1,1533393.7639916346
1604,B,1,2,247391.46648827416
3979,C,1,3,642033.7899147253
8140,A,1,1,854743.5450116324
8065,B,2,2,1034587.017602568
5916,C,2,3,581176.0773332851
7800,A,2,1,1082661.3299211627
1597,C,5,3,479449.85318696115
8320,A,2,1,561471.0156625054
9705,D,2,4,1055927.5011717156
6622,D,2,4,643477.4007239979
2877,B,1,2,140057.64463637804
2699,E,4,5,450043.887644825
6780,E,1,5,1011876.7479188733
1716,C,4,3,451092.7527811297
5086,A,4,1,569934.914609756
1665,D,4,4,321070.27327829186
8846,E,1,5,1009148.924622149
7611,D,5,4,904182.2720190064
2079,C,3,3,288941.33062120294
9419,C,5,3,1291176.8817306797
9340,A,1,1,694099.8167973968
2069,E,4,5,605650.2524334067
6263,C,3,3,1047974.2399859264
8951,C,5,3,1136631.356927993
2363,D,2,4,350103.21848134947
5508,B,5,2,595532.345126735
2755,E,1,5,628519.5977371462
1519,A,3,1,290473.18418587995
6463,A,2,1,567717.2832883045
8233,D,3,4,741126.5798142478
2102,A,3,1,144720.8378876184
1597,C,5,3,234994.89460745396
4273,E,4,5,624395.9168904589
6781,A,5,1,880384.7941472582
7256,E,2,5,1184843.9445171189
8258,A,1,1,808541.8013928378
9780,B,5,2,1448046.3397802329
7554,B,4,2,491526.5596465466
9002,E,4,5,1199388.8531227543
5846,B,5,2,744933.6124140604
5798,B,2,2,995810.2022496703
7605,C,4,3,1136075.7116927847
3986,A,4,1,345468.46166737843
1400,B,2,2,324511.70697993273
3855,E,2,5,700150.9342649496
4412,C,2,3,527924.7096075455
1056,B,2,2,261355.77577334695
9022,E,5,5,1561857.1554776388
2875,A,5,1,543641.6255381037
5543,B,3,2,578543.3260807258
5298,E,3,5,807673.3337259925
4768,E,3,5,475844.02436241135
6752,D,4,4,542402.9012027138
5833,E,2,5,990127.3148475388
2353,D,5,4,556736.6921789828
5987,A,5,1,359414.56057779555
7597,A,2,1,902461.8801361952
5311,C,3,3,625247.9192204721
3934,D,4,4,368174.15336116136
1022,E,5,5,365765.8014673761
2209,C,1,3,279517.1424822632
9940,C,4,3,897934.9039875625
1804,A,4,1,299130.06752921897
9325,E,3,5,755914.2092328196
5416,D,2,4,760227.140239522
9625,A,1,1,920488.9727744604
6141,C,3,3,762197.1897367837
5968,B,2,2,808510.1630763604
4671,C,1,3,351152.34806221095
8292,B,5,2,1256958.1800561715
8001,A,1,1,937301.2120451125
3098,D,3,4,461259.0636364797
9444,E,1,5,1125271.3004965372
6061,B,1,2,688806.1274237102
4264,E,1,5,554768.1837266488
6435,A,5,1,773438.0088112868
9493,A,2,1,1036579.5216427606
7691,A,1,1,855241.176078144
3763,D,4,4,360519.1200293262
5005,B,3,2,436849.96656815783
4241,E,4,5,885252.5248313458
4057,C,2,3,564919.5201583374
1550,A,3,1,283152.2086734317
6574,E,2,5,610651.1893365369
6411,E,3,5,1008185.8735183914
2587,D,4,4,385611.92521112564
6920,B,4,2,989371.8357624746
6260,D,5,4,595076.1775264766
5409,D,2,4,607619.6347032236
6783,E,4,5,619807.4228242572
1712,B,3,2,269329.4603912503
6406,B,1,2,704275.3465589703
8990,B,1,2,620951.2421243943
8420,A,1,1,974816.5209044061
7843,B,5,2,522074.3668460656
3433,E,4,5,699823.9574911414
4301,A,2,1,626136.6014299537
1270,C,2,3,297528.18418453645
2079,D,5,4,626660.0661775165
6322,B,3,2,943083.5802340568
9795,C,4,3,1552814.1400235228
6257,B,4,2,556262.5474034358
8982,D,3,4,832972.0710952057
7214,E,3,5,1104378.1352541998
6006,E,4,5,835357.0692521607
4985,D,4,4,936080.9758544277
9791,C,1,3,1506739.4954993296
9705,A,2,1,1322738.1613543595
6991,A,1,1,596063.0774351562
7227,B,1,2,550743.3057376379
8833,D,2,4,1251174.0411046136
3886,D,5,4,610002.3723803725
3653,A,5,1,564915.6489796619
5864,C,5,3,1022308.5216883741
3514,D,5,4,628514.1723553574
4969,E,3,5,838711.675117858
4284,E,1,5,526481.5630327796
8740,D,3,4,1499331.3828554247
5566,C,3,3,749753.7337489863
3196,E,2,5,527199.248186194
1789,C,5,3,292157.7451344879
4475,A,4,1,473475.66244363686
2309,B,5,2,494796.384815068
1864,A,1,1,192316.6805058022
6389,B,3,2,799461.9932995858
4363,E,1,5,427516.2763827589
9215,B,3,2,802361.5172937943
4003,B,3,2,442209.75031275814
9502,D,3,4,1391347.5819728263
2231,B,4,2,378049.30910325167
8959,D,5,4,1103669.5244194812
3711,B,3,2,635015.0870879021
7581,D,2,4,926889.35279238
8705,E,3,5,1067370.917189926
1421,E,5,5,404196.9065549266
1946,B,5,2,375957.77984095685
2834,C,4,3,470101.0106063063
2564,E,3,5,649116.5045723259
8332,A,2,1,1019854.6184435557
5944,A,4,1,696428.8368170498
2308,D,4,4,366386.15542132227
3986,C,3,3,451274.82162272366
1386,D,3,4,356090.98212619545
7131,B,4,2,922946.2736557961
4258,E,4,5,775191.5420919188
7121,C,4,3,749423.8241435481
5811,D,1,4,1093553.0034585875
7574,D,4,4,662121.0661744991
7697,A,5,1,1082360.7102959538
4933,B,2,2,424148.06146216445
2439,D,2,4,216107.20236201555
7169,A,3,1,825720.3055258642
5480,C,4,3,773162.286450053
1055,D,2,4,298109.3091142963
4324,A,2,1,482866.5859940689
7777,B,5,2,609008.8880533909
1105,E,5,5,349931.5134387275
4201,C,1,3,545350.6390915886
1669,D,1,4,402357.9223664266
9934,A,2,1,800239.4177799296
1966,D,3,4,449122.7205102084
1307,E,2,5,259501.58767607168
3138,D,3,4,616603.4622762733
1109,D,2,4,289808.2069198891
4632,A,5,1,812343.9331708491
7728,E,4,5,1375535.7740864342
6684,C,2,3,858798.6098452125
7499,A,1,1,511459.115463046
2915,E,3,5,499489.24940006906
1556,E,3,5,415148.97023306333
8619,D,2,4,1217321.502865246
1104,B,3,2,121639.24012633933
3047,B,1,2,439994.11439553235
1145,C,5,3,282721.6110197435
1873,D,4,4,462565.90371228044
1298,B,4,2,284236.69564247795
4238,A,3,1,513733.64410078694
9837,C,2,3,914355.1877005758
7382,D,3,4,730347.9395495702
3511,A,1,1,372407.3294909699
7596,B,2,2,962971.944262942
1783,B,5,2,305903.17897590756
5992,B,1,2,595215.5846585624
1370,B,5,2,309617.67332144495
1486,E,2,5,293007.59664656105
8378,C,5,3,1463450.0333100446
4196,C,1,3,480573.5273599617
5287,B,1,2,691414.65524111
3261,C,3,3,390520.74423610297
9572,A,2,1,1147465.0763492775
1238,A,4,1,230717.92035031138
7843,C,4,3,978451.804364187
2105,B,5,2,328641.3103629939
2386,D,4,4,365657.3157573281
2667,B,4,2,405621.3120015391
3691,E,1,5,434608.3680918752
8756,D,1,4,791009.3844963359
2996,E,1,5,371814.2928576696
2425,C,4,3,498329.4820440197
9023,E,5,5,782960.7856676868
7849,C,2,3,1341872.245256977
4247,E,3,5,838911.5973638975
3592,D,5,4,640023.2971045685
2490,E,1,5,513898.3771522891
2224,B,5,2,312242.767584604
3587,C,2,3,552608.9403710511
8714,A,1,1,820593.5922675756
4064,E,2,5,756729.8563943114
8804,C,3,3,950734.2827005214
1832,A,5,1,346823.23902932275
3440,C,3,3,506486.18660021934
5795,C,4,3,774950.4693152753
2646,A,5,1,372513.6504241245
1440,A,4,1,327568.6250997593
6956,D,2,4,950365.1668108243
3367,E,4,5,552850.6614474818
7696,E,2,5,809647.4253960205
6190,C,3,3,962178.4645132557
5663,B,1,2,437992.99094127305
8062,B,3,2,715351.9073907813
5331,C,4,3,552457.2028733188
4034,D,2,4,644041.6050575208
4262,A,4,1,371701.8001166972
3107,C,1,3,313338.54939763236
8036,E,5,5,808761.6362191094
5320,B,5,2,449803.18773569266
6938,B,5,2,862029.4791397192
3747,B,4,2,693421.9493435291
5677,D,5,4,759230.5863687352
8972,E,2,5,919658.5822098884
5264,D,1,4,776019.234358727
4133,A,3,1,424008.60881714744
2465,C,2,3,253626.89201608952
5109,C,1,3,654319.8770620634
3211,B,3,2,222373.8321280439
6539,B,5,2,590709.9567980603
2689,A,3,1,475143.8970028135
8727,D,4,4,869054.663949619
8764,E,4,5,913015.6516612739
5541,A,5,1,655092.588999176
4541,C,5,3,432119.40564719716
1818,C,2,3,402121.9711075932
5521,D,2,4,683297.0162656902
2124,A,4,1,251981.6876990613
6660,E,1,5,662233.6715680825
6641,A,2,1,717788.1691188515
2129,A,1,1,295433.62375163945
2702,D,4,4,354844.82356661273
3001,E,2,5,620940.9930514388
7912,C,1,3,1200546.7417006358
4878,B,1,2,637172.5895824063
8232,E,2,5,1034141.7451260408
7331,C,5,3,1105915.9294158146
7035,D,3,4,1009364.7314787358
7523,E,5,5,733897.5733669458
9111,E,3,5,1140623.1933412224
9736,C,1,3,982728.4091368269
3401,C,2,3,601181.5073747068
9974,A,4,1,633964.2648309858
1539,A,2,1,268403.27852872154
6615,E,5,5,871794.759139353
3956,B,3,2,310861.19416003436
9077,D,2,4,1446500.062534952
4722,C,3,3,406616.98908113065
6087,A,5,1,648627.9760986603
7460,D,5,4,1272410.373874459
3170,E,2,5,612494.6491437731
4391,C,4,3,541676.038303169
7942,C,4,3,1349513.568314712
2616,A,3,1,203007.85788385087
7458,B,2,2,891251.3980991645
3756,C,1,3,328985.4162478395
7853,B,5,2,686411.2360631991
8709,D,3,4,1338179.7161058597
2936,C,5,3,556874.3378514859
4091,C,3,3,610818.6272137518
1968,B,2,2,310698.26337535324
8297,A,3,1,855192.0623974752
4203,E,3,5,694480.1623994982
7499,D,1,4,670920.2407845324
6173,C,3,3,795714.3802503501
1889,A,4,1,277520.97204068425
9984,C,3,3,1332175.8514950695
8382,D,3,4,911924.8421132202
4531,E,2,5,821889.5033455115
1801,C,3,3,419139.1826863225
9234,B,1,2,955808.464284808
4349,A,2,1,420156.26720635477
9005,E,5,5,1295685.8992363403
4201,C,4,3,587799.8338121098
1349,E,4,5,344647.35443141806
1583,B,5,2,365320.9131367351
4377,C,3,3,567244.3394858926
7028,E,1,5,1112999.6057529917
8694,C,1,3,805414.9630700275
7196,C,1,3,1047043.0880561215
8083,E,1,5,871124.1641890454
4401,C,3,3,699314.3157024398
4185,B,5,2,550690.6219056468
6285,E,5,5,1180576.7166273117
7772,E,4,5,1409273.028164741
9490,B,5,2,788526.9240182635
4347,B,1,2,649586.411639315
1788,B,3,2,420594.2057341386
5945,C,2,3,965288.3116722121
3889,C,2,3,420236.0454302139
6273,D,1,4,880356.0041631472
4272,C,4,3,396409.8371327234
6234,B,2,2,965743.1246590612
7902,D,1,4,565468.9254586024
8612,B,3,2,728147.8912719622
3492,A,2,1,403707.17125900974
7745,E,1,5,736957.715726806
5240,A,2,1,672086.1576743554
3322,B,3,2,274890.5524251037
6298,C,5,3,644688.4594356082
2861,E,5,5,471740.19849112397
7620,C,3,3,1151867.9820220857
5047,C,3,3,703636.8274458831
8581,E,5,5,929472.657055229
8320,E,3,5,817001.581823566
2098,A,3,1,349765.3308609603
6247,B,3,2,1014753.3015181792
2734,C,5,3,574012.635412545
5663,B,5,2,1068663.4583563395
6909,B,2,2,669172.7300543509
4416,D,5,4,826207.4340853749
7302,A,2,1,780579.4202112474
8593,C,5,3,1054935.0592616086
1680,E,4,5,341561.3611803659
9163,E,2,5,749826.2420492284
3070,B,3,2,268964.42049561435
7668,A,4,1,1149987.9220901325
9001,A,5,1,1296931.611741526
3191,C,5,3,428371.1116238239
9859,C,4,3,961005.2319859382
8586,B,1,2,1327777.3835639853
9872,B,3,2,797167.5770876236
3846,B,2,2,594151.1831588137
3463,D,4,4,598814.2759019039
7837,A,2,1,1051199.7752895385
5922,B,5,2,1035951.1266345265
5392,A,1,1,771978.8080433004
4183,E,1,5,707608.4642845239
4167,E,2,5,754837.4632903832
3997,A,5,1,529398.3616115372
7521,E,1,5,702656.7846138256
4227,E,3,5,700436.074014696
7564,E,5,5,1433343.0270968287
3024,C,4,3,622468.069418697
1329,C,4,3,325370.70488979213
3486,A,4,1,464726.98359084915
2155,A,3,1,488265.57672796265
5477,D,5,4,624241.3793341131
3185,C,2,3,249424.46709920705
8086,A,2,1,660191.6411520317
3317,C,5,3,547680.0107861564
4621,D,3,4,486152.09917170875
5491,A,5,1,435399.55015213817
3511,A,2,1,330189.7302660991
8842,A,5,1,1033888.8684565737
9641,A,4,1,1266306.3821430753
8848,B,5,2,858963.0738303685
6404,C,1,3,486858.67186977674
6393,C,5,3,886569.7453192052
2293,C,2,3,254020.79356585466
3465,D,2,4,590407.7050713843
4175,B,2,2,666683.7727589223
8849,C,4,3,950466.4793233137
9444,C,2,3,1283209.0627440847
9210,A,1,1,708007.0739232906
3759,A,5,1,512377.535619589
6255,A,3,1,431998.82675178314
9414,C,2,3,959862.5619696027
1002,A,5,1,175658.44738965452
9130,C,4,3,653076.3642563679
2259,D,5,4,598828.0628406006
9190,D,2,4,1059744.9309147692
5323,E,2,5,884069.9028173119
6773,B,2,2,954689.2417677006
3568,A,1,1,257220.48021035994
2885,A,5,1,365423.4682567963
8060,B,3,2,431791.687807929
8844,B,1,2,1245434.8569941812
7111,E,3,5,1302048.0248741913
3338,B,2,2,431878.8867033312
4758,C,3,3,758907.6158880086
5810,A,3,1,554707.8519637325
7791,B,1,2,849073.2675907117
8171,C,1,3,859842.3636911763
3731,B,5,2,412781.196223746
1869,C,3,3,468390.2136508083
6166,D,1,4,682899.0749018647
1093,C,5,3,264217.9285213603
3987,E,3,5,640787.8322847438
9627,C,3,3,756089.8533474549
5947,B,2,2,929633.2669264221
7651,D,1,4,790242.7203273351
7979,D,4,4,752494.252007773
7794,C,1,3,673162.1737965548
7524,B,2,2,734656.752922402
4144,D,5,4,547042.8741342826
4587,C,1,3,474023.59241114993
1076,C,3,3,325860.07454493747
9959,C,4,3,1154201.9322977744
7553,D,5,4,985319.4599773028
9297,A,1,1,653005.0091371698
7694,B,5,2,619183.5543066357
3873,E,3,5,457877.2188089733
4346,E,4,5,853973.6407984865
8024,B,3,2,974156.9851796078
